"game","title"
"http://dbpedia.org/resource/Nightlife_(role-playing_game)","Nightlife"
"http://dbpedia.org/resource/San_Marco_(board_game)","San Marco"
"http://dbpedia.org/resource/Stay_Alive_(game)","Stay Alive"
"http://dbpedia.org/resource/Stormbringer_(role-playing_game)","Stormbringer"
"http://dbpedia.org/resource/Thunder_Road_(board_game)","Thunder Road"
"http://dbpedia.org/resource/Valley_of_the_Pharaohs","The Valley of the Pharaohs"
"http://dbpedia.org/resource/We_the_People_(game)","We the People"
"http://dbpedia.org/resource/Zen_and_the_Art_of_Mayhem","Zen and the Art of Mayhem"
"http://dbpedia.org/resource/Breakthru_(board_game)","Breathru"
"http://dbpedia.org/resource/Chaotic_Trading_Card_Game","Chaotic Trading Card Game"
"http://dbpedia.org/resource/MechWarrior_(role-playing_game)","MechWarrior"
"http://dbpedia.org/resource/Spacemaster","Space Master"
"http://dbpedia.org/resource/The_Shadow_of_Yesterday","The Shadow of Yesterday"
"http://dbpedia.org/resource/Time's_Up!_(game)","Time's Up"
"http://dbpedia.org/resource/Torres_(board_game)","Torres"
"http://dbpedia.org/resource/Weapons_of_the_Gods_(role-playing_game)","Weapons of the Gods"
"http://dbpedia.org/resource/Yomi_(card_game)","Yomi: Fighting Card Game"
"http://dbpedia.org/resource/A_Game_of_Thrones_(role-playing_game)","A Game of Thrones"
"http://dbpedia.org/resource/Jutland_(game)","Jutland"
"http://dbpedia.org/resource/DC_Universe_Roleplaying_Game","DC Universe Roleplaying Game"
"http://dbpedia.org/resource/Jaipur_(card_game)","Jaipur"
"http://dbpedia.org/resource/Louis_XIV_(board_game)","Louis XIV"
"http://dbpedia.org/resource/Saganami_Island_Tactical_Simulator","Saganami Island Tactical Simulator"
"http://dbpedia.org/resource/Splendor_(board_game)","Splendor"
"http://dbpedia.org/resource/Theatrix_(role-playing_game)","Theatrix"
"http://dbpedia.org/resource/Book_of_Exalted_Deeds","Book of Exalted Deeds"
"http://dbpedia.org/resource/Cartoon_Action_Hour","Cartoon Action Hour"
"http://dbpedia.org/resource/Chu_shogi","Chu shogi"
"http://dbpedia.org/resource/English_draughts","English draughts"
"http://dbpedia.org/resource/FTL:2448","FTL:2448"
"http://dbpedia.org/resource/Fringeworthy","Fringeworthy"
"http://dbpedia.org/resource/GURPS_Basic_Set","GURPS 4e Basic Set"
"http://dbpedia.org/resource/GURPS_Black_Ops","GURPS Black Ops"
"http://dbpedia.org/resource/GURPS_Gulliver","GURPS Gulliver"
"http://dbpedia.org/resource/Incursion","Incursion"
"http://dbpedia.org/resource/Incursion","High Adventure Across the Galaxy"
"http://dbpedia.org/resource/Justice,_Inc._(role-playing_game)","Justice, Inc."
"http://dbpedia.org/resource/Lejendary_Adventure","Lejendary Adventure"
"http://dbpedia.org/resource/My_Life_with_Master","My Life with Master"
"http://dbpedia.org/resource/Omlevex","Omlevex"
"http://dbpedia.org/resource/Pacific_General","Pacific General"
"http://dbpedia.org/resource/Serenity_Role_Playing_Game","Serenity Role Playing Game"
"http://dbpedia.org/resource/Star_Wars_Roleplaying_Game_(Wizards_of_the_Coast)","Star Wars"
"http://dbpedia.org/resource/Star_Wars_Roleplaying_Game_(Wizards_of_the_Coast)","Star Wars: Roleplaying Game - Saga Edition Core Rulebook"
"http://dbpedia.org/resource/Tri-Stat_dX","Tri-Stat dX"
"http://dbpedia.org/resource/Tribe_8_(role-playing_game)","Tribe 8"
"http://dbpedia.org/resource/GURPS_Callahan's_Crosstime_Saloon","GURPS Callahan's Crosstime Saloon"
"http://dbpedia.org/resource/GURPS_Uplift","GURPS Uplift"
"http://dbpedia.org/resource/BattleDragons","BattleDragons"
"http://dbpedia.org/resource/Book_of_Vile_Darkness","Book of Vile Darkness"
"http://dbpedia.org/resource/Dark_Champions","Dark Champions"
"http://dbpedia.org/resource/Devil_Bunny_Needs_a_Ham","Devil Bunny Needs a Ham"
"http://dbpedia.org/resource/Dogs_in_the_Vineyard","Dogs in the Vineyard"
"http://dbpedia.org/resource/Don't_Go_to_Jail","Don't Go to Jail / Monopoly Express"
"http://dbpedia.org/resource/Eastern_Front_(1941)","Eastern Front (1941)"
"http://dbpedia.org/resource/Furry_Pirates","Furry Pirates"
"http://dbpedia.org/resource/GURPS_Alternate_Earths","GURPS Alternate Earths"
"http://dbpedia.org/resource/GURPS_Alternate_Earths_II","GURPS Alternate Earths II"
"http://dbpedia.org/resource/GURPS_Atomic_Horror","GURPS Atomic Horror"
"http://dbpedia.org/resource/GURPS_Infinite_Worlds","GURPS Infinite Worlds"
"http://dbpedia.org/resource/GURPS_Middle_Ages_I","GURPS Middle Ages I"
"http://dbpedia.org/resource/Lord_of_the_Rings_(board_game)","Lord of the Rings"
"http://dbpedia.org/resource/Magic_Realm","Magic Realm"
"http://dbpedia.org/resource/Puzz_3D","Puzz 3D"
"http://dbpedia.org/resource/Star_Hero","Star Hero"
"http://dbpedia.org/resource/Star_Trek:_The_Next_Generation_Role-playing_Game","Star Trek: The Next Generation Role-playing Game"
"http://dbpedia.org/resource/Star_Wars:_The_Roleplaying_Game","Star Wars"
"http://dbpedia.org/resource/Through_the_Desert","Through the Desert"
"http://dbpedia.org/resource/Weird_Wars","Weird War"
"http://dbpedia.org/resource/7_Wonders_(board_game)","7 Wonders"
"http://dbpedia.org/resource/META-4","META-4 Campaign Setting"
"http://dbpedia.org/resource/Poleconomy","Poleconomy"
"http://dbpedia.org/resource/The_Perfect_Present","The Perfect Present"
"http://dbpedia.org/resource/Thunder_on_South_Mountain","Thunder on South Mountain"
"http://dbpedia.org/resource/Qwirkle","Qwirkle"
"http://dbpedia.org/resource/Age_of_Mythology:_The_Boardgame","Age of Mythology: The Boardgame"
"http://dbpedia.org/resource/Glenn_Drover's_Empires:_The_Age_of_Discovery","The Age of Discovery"
"http://dbpedia.org/resource/Glenn_Drover's_Empires:_The_Age_of_Discovery","Glenn Drover's Empires:"
"http://dbpedia.org/resource/Warcraft:_The_Board_Game","Warcraft: The Board Game"
"http://dbpedia.org/resource/Game_of_the_Seven_Kingdoms","Game of the Seven Kingdoms"
"http://dbpedia.org/resource/Simple_System_Table-Top_RPG","Simple System Table-Top Roleplaying Game System"
"http://dbpedia.org/resource/Choko_(game)","Choko"
"http://dbpedia.org/resource/Touring_(card_game)","Touring"
"http://dbpedia.org/resource/DragonMech","Dragonmech"
"http://dbpedia.org/resource/Nightbane","Nightbane"
"http://dbpedia.org/resource/Ninjas_&_Superspies","Ninjas & Superspies"
"http://dbpedia.org/resource/Systems_Failure","Systems Failure"
"http://dbpedia.org/resource/Aria:_Canticle_of_the_Monomyth","Aria"
"http://dbpedia.org/resource/Babylon_5:_A_Call_to_Arms_(game)","Babylon 5: A Call to Arms"
"http://dbpedia.org/resource/Brave_New_World_(role-playing_game)","Brave New World"
"http://dbpedia.org/resource/Dots_(game)","Dots"
"http://dbpedia.org/resource/Dzikie_Pola_(role-playing_game)","Dzikie Pola"
"http://dbpedia.org/resource/Fate_(role-playing_game_system)","FATE"
"http://dbpedia.org/resource/Fault_Line_(adventure)","Fault Line"
"http://dbpedia.org/resource/Filthy_Rich_(game)","Filthy Rich"
"http://dbpedia.org/resource/Ghostbusters_(role-playing_game)","Ghostbusters"
"http://dbpedia.org/resource/Hotel_(board_game)","Hotel"
"http://dbpedia.org/resource/Labyrinth_(board_game)","Labyrinth"
"http://dbpedia.org/resource/Labyrinth_(marble_game)","Labyrinth"
"http://dbpedia.org/resource/Lexicon_(game)","Lexicon"
"http://dbpedia.org/resource/Mojo_(board_game)","Mojo"
"http://dbpedia.org/resource/Blue_Rose_(role-playing_game)","Blue Rose"
"http://dbpedia.org/resource/Capes","Capes"
"http://dbpedia.org/resource/Dark•Matter","Dark•Matter"
"http://dbpedia.org/resource/Paranoia_(role-playing_game)","Paranoia"
"http://dbpedia.org/resource/Donjon_(role-playing_game)","Donjon"
"http://dbpedia.org/resource/Doom_Trooper","Doom Trooper"
"http://dbpedia.org/resource/Dračí_doupě","Dračí doupě"
"http://dbpedia.org/resource/En_Garde!","En Garde!"
"http://dbpedia.org/resource/Fantasy_Imperium","Fantasy Imperium"
"http://dbpedia.org/resource/GURPS_Martial_Arts","GURPS Martial Arts"
"http://dbpedia.org/resource/Godlike_(role-playing_game)","Godlike"
"http://dbpedia.org/resource/Scion_(role-playing_game)","Scion: Hero"
"http://dbpedia.org/resource/Shock:_Social_Science_Fiction","Shock:Social Science Fiction"
"http://dbpedia.org/resource/Mercenaries,_Spies_and_Private_Eyes","Mercenaries, Spies, and Private Eyes"
"http://dbpedia.org/resource/Metamorphosis_Alpha","Metamorphosis Alpha"
"http://dbpedia.org/resource/Primetime_Adventures","Primetime Adventures"
"http://dbpedia.org/resource/Thin_Ice_(game)","Thin Ice"
"http://dbpedia.org/resource/Rifts_Chaos_Earth","Rifts Chaos Earth"
"http://dbpedia.org/resource/Robotech_(role-playing_game)","The Robotech Role-Playing Game"
"http://dbpedia.org/resource/Toon_(role-playing_game)","Toon"
"http://dbpedia.org/resource/Savage_Worlds","Savage Worlds"
"http://dbpedia.org/resource/Spaceship_Zero","Spaceship Zero"
"http://dbpedia.org/resource/Spycraft","Spycraft"
"http://dbpedia.org/resource/The_Burning_Wheel","The Burning Wheel"
"http://dbpedia.org/resource/Warzone_(game)","Warzone"
"http://dbpedia.org/resource/Terra_Mystica","Terra Mystica"
"http://dbpedia.org/resource/Breaking_the_Ice_(role-playing_game)","Breaking the Ice"
"http://dbpedia.org/resource/Dungeon_World","Dungeon World"
"http://dbpedia.org/resource/Durance_(role-playing_game)","Durance"
"http://dbpedia.org/resource/Ex_illis","Ex illis"
"http://dbpedia.org/resource/Exploding_Kittens","Exploding Kittens"
"http://dbpedia.org/resource/K2_(board_game)","K2"
"http://dbpedia.org/resource/Knock_Down_Barns","Knock Down Barns"
"http://dbpedia.org/resource/London_(board_game)","London"
"http://dbpedia.org/resource/Macross_II:_The_Role-Playing_Game","Macross II: The Role-Playing Game"
"http://dbpedia.org/resource/Star_Trek:_Attack_Wing","Star Trek: Attack Wing"
"http://dbpedia.org/resource/The_Lord_of_the_Rings_Dice_Building_Game","The Lord of the Rings Dice Building Game"
"http://dbpedia.org/resource/The_Shab-al-Hiri_Roach","The Shab-al-Hiri Roach"
"http://dbpedia.org/resource/Trains_and_Stations","Trains and Stations"
"http://dbpedia.org/resource/Whack_&_Slaughter","Whack & Slaughter"
"http://dbpedia.org/resource/Ysgarth","Ysgarth"
"http://dbpedia.org/resource/Air_Charter_(game)","Air Charter"
"http://dbpedia.org/resource/Kobolds_Ate_My_Baby!","Kobolds Ate My Baby!"
"http://dbpedia.org/resource/After_the_Bomb_(game)","After the Bomb"
"http://dbpedia.org/resource/Dead_Inside_(game)","Dead Inside"
"http://dbpedia.org/resource/Cybergeneration","CyberGeneration"
"http://dbpedia.org/resource/Demon:_The_Fallen","Demon: The Fallen"
"http://dbpedia.org/resource/Kindred_of_the_East","Kindred of the East"
"http://dbpedia.org/resource/Hitler's_War_(game)","Hitler's War"
"http://dbpedia.org/resource/Mississippi_Queen_(board_game)","Mississippi Queen"
"http://dbpedia.org/resource/Red_Lightning_(video_game)","Red Lightning"
"http://dbpedia.org/resource/Stone_Age_(board_game)","Stone Age"
"http://dbpedia.org/resource/The_Harbingers","The Harbingers"
"http://dbpedia.org/resource/Space:_1889","Space: 1889"
"http://dbpedia.org/resource/Trinity_(role-playing_game)","Trinity"
"http://dbpedia.org/resource/Active_Exploits","Active Exploits"
"http://dbpedia.org/resource/Elric!","Elric!"
"http://dbpedia.org/resource/Fading_Suns","Fading Suns"
"http://dbpedia.org/resource/Strip_poker","Strip poker"
"http://dbpedia.org/resource/Three_Man","Three Man"
"http://dbpedia.org/resource/Skyrealms_of_Jorune","Jorune"
"http://dbpedia.org/resource/Bitin'_Off_Hedz","Bitin' Off Hedz"
"http://dbpedia.org/resource/Blade_of_Arcana","Blade of Arcana"
"http://dbpedia.org/resource/Chaos_Marauders","Chaos Marauders"
"http://dbpedia.org/resource/Drunter_und_Drüber","Drunter und Drüber"
"http://dbpedia.org/resource/GURPS_Bestiary","GURPS Bestiary"
"http://dbpedia.org/resource/GURPS_Runal","GURPS Runal"
"http://dbpedia.org/resource/Who's_the_Ass%3F","Who's the Ass?"
"http://dbpedia.org/resource/Yoté","Yoté"
"http://dbpedia.org/resource/25_Words_or_Less","25 Words or Less"
"http://dbpedia.org/resource/Big_Taboo","Big Taboo"
"http://dbpedia.org/resource/Dablot_Prejjesne","Dablot Prejjesne"
"http://dbpedia.org/resource/How_to_Host_a_Murder","How to Host a Murder"
"http://dbpedia.org/resource/Power_Yahtzee","Power Yahtzee"
"http://dbpedia.org/resource/Princess_and_the_Pea_(board_game)","The Princess and the Pea"
"http://dbpedia.org/resource/Pyramid_Power_(game)","Pyramid Power"
"http://dbpedia.org/resource/Rubik's_Sudoku","Rubik's Sudoku"
"http://dbpedia.org/resource/Scrabble_ME","Scrabble ME"
"http://dbpedia.org/resource/Snout!","Snout!"
"http://dbpedia.org/resource/Tagmar","Tagmar"
"http://dbpedia.org/resource/Cortex_System","Cortex System"
"http://dbpedia.org/resource/Dungeon_Master_Option:_High-Level_Campaigns","Dungeon Master Option: High-Level Campaigns"
"http://dbpedia.org/resource/Pirateer","Pirateer"
"http://dbpedia.org/resource/Player's_Option:_Combat_&_Tactics","Player's Option: Combat & Tactics"
"http://dbpedia.org/resource/Player's_Option:_Skills_&_Powers","Player's Option: Skills & Powers"
"http://dbpedia.org/resource/Space_Alert","Space Alert"
"http://dbpedia.org/resource/Baltic_1985:_Corridor_to_Berlin","Baltic 1985: Corridor To Berlin"
"http://dbpedia.org/resource/Capes,_Cowls_&_Villains_Foul","Capes, Cowls and Villains Foul"
"http://dbpedia.org/resource/Dead_Man's_Dice","Dead Man's Dice"
"http://dbpedia.org/resource/Deryni_Adventure_Game","Deryni Adventure Game"
"http://dbpedia.org/resource/Formula_1_(board_game)","Formula 1"
"http://dbpedia.org/resource/Mage:_The_Sorcerer's_Crusade","Mage: The Sorcerers Crusade"
"http://dbpedia.org/resource/Rhumb_Line_(board_game)","Rhumb Line (board game)"
"http://dbpedia.org/resource/Washington's_War","Washington's War"
"http://dbpedia.org/resource/Handball_(school)","Handball (Australian)"
"http://dbpedia.org/resource/Sevens,_Elevens,_and_Doubles","Sevens, Elevens, and Doubles"
"http://dbpedia.org/resource/GURPS_Cliffhangers","GURPS Cliffhangers"
"http://dbpedia.org/resource/GURPS_Horror","GURPS Horror"
"http://dbpedia.org/resource/GURPS_Swashbucklers","GURPS Swashbucklers"
"http://dbpedia.org/resource/Korps_Commander","Korps Commander"
"http://dbpedia.org/resource/Mutant_Meeples","Mutant Meeples"
"http://dbpedia.org/resource/Yes,_no,_black,_white","Yes, no, black, white"
"http://dbpedia.org/resource/Murderworld!","Murderworld!"
"http://dbpedia.org/resource/Mutating_Mutants","Mutating Mutants"
"http://dbpedia.org/resource/New_York,_New_York_(supplement)","New York, New York"
"http://dbpedia.org/resource/Night_Moves_(adventure)","Night Moves"
"http://dbpedia.org/resource/Nightmares_of_Futures_Past","Nightmares of Futures Past"
"http://dbpedia.org/resource/Pit_of_the_Viper","Adventure Fold-Up Figures Featuring Pit of the Viper"
"http://dbpedia.org/resource/Project_Wideawake_(supplement)","Project: Wideawake"
"http://dbpedia.org/resource/Ragnarok_and_Roll","Ragnarok and Roll"
"http://dbpedia.org/resource/Realms_of_Magic","Realms of Magic"
"http://dbpedia.org/resource/Reap_the_Whirlwind_(adventure)","Reap the Whirlwind"
"http://dbpedia.org/resource/Secret_Wars_(adventure)","Secret Wars"
"http://dbpedia.org/resource/Secret_Wars_II_(adventure)","Secret Wars II"
"http://dbpedia.org/resource/The_Breeder_Bombs","The Breeder Bombs"
"http://dbpedia.org/resource/The_Fantastic_Four_Compendium","The Fantastic Four Compendium"
"http://dbpedia.org/resource/The_Last_Resort_(adventure)","The Last Resort"
"http://dbpedia.org/resource/The_Left_Hand_of_Eternity","The Left Hand of Eternity"
"http://dbpedia.org/resource/The_Revenge_of_Kang","The Revenge of Kang"
"http://dbpedia.org/resource/The_Ultimate_Powers_Book","The Ultimate Powers Book"
"http://dbpedia.org/resource/The_Weird,_Weird_West","The Weird, Weird West"
"http://dbpedia.org/resource/The_X-Potential","The X-Potential"
"http://dbpedia.org/resource/Thunder_Over_Jotunheim","Thunder Over Jotunheim"
"http://dbpedia.org/resource/Time_Trap_(adventure)","Time Trap"
"http://dbpedia.org/resource/Twin_Tin_Bots","Twin Tin Bots"
"http://dbpedia.org/resource/Weapons_Locker_(supplement)","Weapons Locker"
"http://dbpedia.org/resource/Tanzanian_draughts","Tanzanian draughts"
"http://dbpedia.org/resource/The_Wheel_of_Time_Collectible_Card_Game",
"http://dbpedia.org/resource/Warlord_(card_game)",
"http://dbpedia.org/resource/Yu-Gi-Oh!_Trading_Card_Game",
"http://dbpedia.org/resource/VOR:_The_Maelstrom",
"http://dbpedia.org/resource/Chinese_whispers",
"http://dbpedia.org/resource/Lost_Cities",
"http://dbpedia.org/resource/Quarters_(game)",
"http://dbpedia.org/resource/Quoridor",
"http://dbpedia.org/resource/Eldritch_Horror",
"http://dbpedia.org/resource/War_Commander",
"http://dbpedia.org/resource/A_Game_of_Thrones:_Second_Edition_(card_game)",
"http://dbpedia.org/resource/Arkham_Horror:_The_Card_Game",
"http://dbpedia.org/resource/Battlestar_Galactica:_The_Board_Game",
"http://dbpedia.org/resource/Be_a_Broadway_Star",
"http://dbpedia.org/resource/Deadzone_(Skirmish_Game)",
"http://dbpedia.org/resource/Mage_Wars_Arena",
"http://dbpedia.org/resource/Shadow_of_the_Demon_Lord",
"http://dbpedia.org/resource/Star_Realms",
"http://dbpedia.org/resource/WordCrex",
"http://dbpedia.org/resource/Zoophoria",
"http://dbpedia.org/resource/The_Game_of_Life_Card_Game",
"http://dbpedia.org/resource/Amazing_Engine",
"http://dbpedia.org/resource/Are_you_there,_Moriarty%3F",
"http://dbpedia.org/resource/Attacktix",
"http://dbpedia.org/resource/Bagh-Chal",
"http://dbpedia.org/resource/Connect6",
"http://dbpedia.org/resource/Fireball_Island",
"http://dbpedia.org/resource/Legend_of_the_Burning_Sands",
"http://dbpedia.org/resource/NFL_Showdown",
"http://dbpedia.org/resource/Star_Wars:_The_Interactive_Video_Board_Game",
"http://dbpedia.org/resource/Lasca",
"http://dbpedia.org/resource/Pass_the_Pigs",
"http://dbpedia.org/resource/Wiz-War",
"http://dbpedia.org/resource/Advanced_Civilization",
"http://dbpedia.org/resource/Banqi",
"http://dbpedia.org/resource/Battle_for_Germany",
"http://dbpedia.org/resource/Goofspiel",
"http://dbpedia.org/resource/Primordial_Soup_(board_game)",
"http://dbpedia.org/resource/Tournament_of_Knights",
"http://dbpedia.org/resource/1914_(game)",
"http://dbpedia.org/resource/Triplanetary",
"http://dbpedia.org/resource/Pallanguzhi",
"http://dbpedia.org/resource/ChiZo_Rising",
"http://dbpedia.org/resource/Escalado",
"http://dbpedia.org/resource/Sherlock_Holmes:_Consulting_Detective_(gamebook)",
"http://dbpedia.org/resource/The_Princes_of_Florence",
"http://dbpedia.org/resource/UltraCorps",
"http://dbpedia.org/resource/Bleach_Trading_Card_Game",
"http://dbpedia.org/resource/Cleopatra_and_the_Society_of_Architects",
"http://dbpedia.org/resource/Cyborg_Commando",
"http://dbpedia.org/resource/Darebase",
"http://dbpedia.org/resource/Reef_Encounter",
"http://dbpedia.org/resource/Zatch_Bell!_The_Card_Battle",
"http://dbpedia.org/resource/One_False_Step_for_Mankind",
"http://dbpedia.org/resource/Schotten-Totten",
"http://dbpedia.org/resource/Stellar_Conquest",
"http://dbpedia.org/resource/TerraDrive_Live",
"http://dbpedia.org/resource/Power_hour",
"http://dbpedia.org/resource/Jolly_Darkie_Target_Game",
"http://dbpedia.org/resource/Take_The_Test_board_game",
"http://dbpedia.org/resource/Castle_Panic",
"http://dbpedia.org/resource/Wizard_Staff",
"http://dbpedia.org/resource/Cul-de-sac_conquest",
"http://dbpedia.org/resource/7th_Sea_(collectible_card_game)",
"http://dbpedia.org/resource/Bushido_(game)",
"http://dbpedia.org/resource/Citadels_(card_game)",
"http://dbpedia.org/resource/Civil_War_(game)",
"http://dbpedia.org/resource/Clans_(board_game)",
"http://dbpedia.org/resource/Clix_(miniatures)",
"http://dbpedia.org/resource/Diceland_(dice_game)",
"http://dbpedia.org/resource/Dune_(card_game)",
"http://dbpedia.org/resource/Friedrich_(board_game)",
"http://dbpedia.org/resource/Hammer_of_the_Scots_(board_game)",
"http://dbpedia.org/resource/Mexica_(board_game)",
"http://dbpedia.org/resource/Pie_(game)",
"http://dbpedia.org/resource/Raw_Deal_(card_game)",
"http://dbpedia.org/resource/Shogun_(1986_board_game)",
"http://dbpedia.org/resource/Space_Crusade",
"http://dbpedia.org/resource/Star_Fleet_Battles",
"http://dbpedia.org/resource/Supremacy_(1940_board_game)",
"http://dbpedia.org/resource/Supremacy_(board_game)",
"http://dbpedia.org/resource/The_Settlers_of_Canaan",
"http://dbpedia.org/resource/Total_Eclipse_(role-playing_game)",
"http://dbpedia.org/resource/WARS_Trading_Card_Game",
"http://dbpedia.org/resource/Battle_for_Armageddon",
"http://dbpedia.org/resource/Blood_Wars_(card_game)",
"http://dbpedia.org/resource/Europe_Engulfed",
"http://dbpedia.org/resource/Oshi",
"http://dbpedia.org/resource/WarpWar",
"http://dbpedia.org/resource/Yspahan",
"http://dbpedia.org/resource/Megablitz",
"http://dbpedia.org/resource/Trajan_(board_game)",
"http://dbpedia.org/resource/Crimefighters",
"http://dbpedia.org/resource/Panzergruppe_Guderian_(game)",
"http://dbpedia.org/resource/Board_wargame",
"http://dbpedia.org/resource/Dystopian_Wars",
"http://dbpedia.org/resource/Heroscape",
"http://dbpedia.org/resource/Kings_of_War",
"http://dbpedia.org/resource/Sancak_Beyi",
"http://dbpedia.org/resource/Button_Men",
"http://dbpedia.org/resource/Escape_from_Atlantis",
"http://dbpedia.org/resource/Fidchell",
"http://dbpedia.org/resource/Gobblet",
"http://dbpedia.org/resource/Neopets_Trading_Card_Game",
"http://dbpedia.org/resource/Quiddler",
"http://dbpedia.org/resource/Railway_Rivals",
"http://dbpedia.org/resource/Solarquest",
"http://dbpedia.org/resource/Truth_or_dare%3F",
"http://dbpedia.org/resource/Ultra_Marines",
"http://dbpedia.org/resource/Warmachine",
"http://dbpedia.org/resource/Rogue_Trooper_(board_game)",
"http://dbpedia.org/resource/Ploy_(board_game)",
"http://dbpedia.org/resource/Lords_of_Creation_(role-playing_game)",
"http://dbpedia.org/resource/Icingtons",
"http://dbpedia.org/resource/Global_Change_Game",
"http://dbpedia.org/resource/Warangel",
"http://dbpedia.org/resource/BattleLore_(board_game)",
"http://dbpedia.org/resource/Brain_Chain",
"http://dbpedia.org/resource/Eve:_The_Second_Genesis",
"http://dbpedia.org/resource/Gift_Trap",
"http://dbpedia.org/resource/Kings_Cribbage",
"http://dbpedia.org/resource/Lycèe_Trading_Card_Game",
"http://dbpedia.org/resource/Monsters_Menace_America",
"http://dbpedia.org/resource/Risk:_Star_Wars_Original_Trilogy_Edition",
"http://dbpedia.org/resource/War_on_Terror_(game)",
"http://dbpedia.org/resource/Xeko",
"http://dbpedia.org/resource/Mafia_(party_game)",
"http://dbpedia.org/resource/1776_(game)",
"http://dbpedia.org/resource/A_House_Divided_(board_game)",
"http://dbpedia.org/resource/Amun-Re_(board_game)",
"http://dbpedia.org/resource/Android_(board_game)",
"http://dbpedia.org/resource/Brushfire_(game)",
"http://dbpedia.org/resource/Buffy_the_Vampire_Slayer_Collectible_Card_Game",
"http://dbpedia.org/resource/Ironclad_(game)",
"http://dbpedia.org/resource/Jambo_(board_game)",
"http://dbpedia.org/resource/Minion_Hunter",
"http://dbpedia.org/resource/Mosby's_Raiders_(game)",
"http://dbpedia.org/resource/PanzerBlitz",
"http://dbpedia.org/resource/30_Seconds_(game)",
"http://dbpedia.org/resource/Santorini_(game)",
"http://dbpedia.org/resource/Trickster_(board_game)",
"http://dbpedia.org/resource/Alexander_the_Great_(board_game)",
"http://dbpedia.org/resource/Anzio_(game)",
"http://dbpedia.org/resource/Blockade_(board_game)",
"http://dbpedia.org/resource/Don't_Break_the_Ice",
"http://dbpedia.org/resource/Republic_of_Rome_(game)",
"http://dbpedia.org/resource/Shadow_Hunters",
"http://dbpedia.org/resource/Wallenstein_(board_game)",
"http://dbpedia.org/resource/A_Game_of_Thrones_(board_game)",
"http://dbpedia.org/resource/Railroad_Tycoon_(board_game)",
"http://dbpedia.org/resource/Three_player_mahjong",
"http://dbpedia.org/resource/Arab-Israeli_Wars_(game)",
"http://dbpedia.org/resource/D-Day:_The_Great_Crusade",
"http://dbpedia.org/resource/D-Day_(game)",
"http://dbpedia.org/resource/Medici_(board_game)",
"http://dbpedia.org/resource/TEG_(board_game)",
"http://dbpedia.org/resource/Arkham_Horror",
"http://dbpedia.org/resource/Beyblade_Trading_Card_Game",
"http://dbpedia.org/resource/Dark_Eden",
"http://dbpedia.org/resource/Mensch_ärgere_dich_nicht",
"http://dbpedia.org/resource/Tichu",
"http://dbpedia.org/resource/What's_the_time,_Mr_Wolf%3F",
"http://dbpedia.org/resource/Wink_murder",
"http://dbpedia.org/resource/Air_Baron",
"http://dbpedia.org/resource/Blokus",
"http://dbpedia.org/resource/Butts_Up",
"http://dbpedia.org/resource/Carnelli",
"http://dbpedia.org/resource/Hare_and_Tortoise",
"http://dbpedia.org/resource/Harry_Potter_Trading_Card_Game",
"http://dbpedia.org/resource/Hecatomb_(card_game)",
"http://dbpedia.org/resource/Hey_Pa!_There's_a_Goat_on_the_Roof",
"http://dbpedia.org/resource/Hoity_Toity",
"http://dbpedia.org/resource/Literature_(card_game)",
"http://dbpedia.org/resource/Mortal_Kombat_Kard_Game",
"http://dbpedia.org/resource/Musical_statues",
"http://dbpedia.org/resource/Rivers,_Roads_&_Rails",
"http://dbpedia.org/resource/Shadowfist",
"http://dbpedia.org/resource/Shoulders",
"http://dbpedia.org/resource/The_Landlord's_Game",
"http://dbpedia.org/resource/Tracks_to_Telluride",
"http://dbpedia.org/resource/Fangqi",
"http://dbpedia.org/resource/Warhammer_40,000_Collectible_Card_Game",
"http://dbpedia.org/resource/Demonworld",
"http://dbpedia.org/resource/Inkognito",
"http://dbpedia.org/resource/Jedi_Knights_Trading_Card_Game",
"http://dbpedia.org/resource/Lambs_and_Tigers_(Game)",
"http://dbpedia.org/resource/Logacta",
"http://dbpedia.org/resource/Pluck_(card_game)",
"http://dbpedia.org/resource/Young_Jedi_Collectible_Card_Game",
"http://dbpedia.org/resource/Venus_figurines_of_Mal'ta",
"http://dbpedia.org/resource/Duck,_duck,_goose",
"http://dbpedia.org/resource/Marvel_Superstars",
"http://dbpedia.org/resource/Rise_of_Prussia",
"http://dbpedia.org/resource/Ghost_Messenger__고스트_메신저_일월차사전__1",
"http://dbpedia.org/resource/Advanced_Fighting_Fantasy",
"http://dbpedia.org/resource/Bughouse_chess",
"http://dbpedia.org/resource/Johnny_Reb_(game)",
"http://dbpedia.org/resource/Wyatt_Earp_(card_game)",
"http://dbpedia.org/resource/Xiaolin_Showdown_Trading_Card_Game",
"http://dbpedia.org/resource/Axis_&_Allies_Naval_Miniatures:_War_at_Sea",
"http://dbpedia.org/resource/Betrayal_at_House_on_the_Hill",
"http://dbpedia.org/resource/Castle_(card_game)",
"http://dbpedia.org/resource/Cathedral_(board_game)",
"http://dbpedia.org/resource/De_Bellis_Multitudinis",
"http://dbpedia.org/resource/Dixie_(card_game)",
"http://dbpedia.org/resource/Frag_(game)",
"http://dbpedia.org/resource/Highlander:_The_Card_Game",
"http://dbpedia.org/resource/History_of_the_World_(board_game)",
"http://dbpedia.org/resource/Khet_(game)",
